student_id,age,gender,cgpa,attendance_percentage,backlogs,coding_score,aptitude_score,communication_score,technical_score,projects_count,major_projects,internships_count,internship_months,certifications_count,hackathons_participated,hackathons_won,coding_platform_score,github_projects,linkedin_score,resume_score,soft_skills_score,leadership_score,extracurricular_score,training_hours,mock_interview_score,preferred_domain,placed
STU105465,21,Male,7.38,84.4,0,19.0,39.7,66.1,32.4,1,1,4,19.9,3,1,0,297,1,93.4,47.8,73.5,61.0,65.6,20.5,74.5,Software Development,1
STU107599,21,Male,9.05,79.7,0,38.4,83.4,30.9,45.6,6,3,0,0.0,3,3,1,659,5,56.5,84.2,63.0,58.0,60.4,72.8,58.5,Business Analytics,0
STU102451,21,Male,6.53,75.5,1,39.4,57.4,51.0,59.8,3,1,0,0.0,0,0,0,770,3,41.7,67.7,67.9,50.9,19.8,33.3,60.6,Software Development,0
STU105831,20,Male,7.21,77.4,0,50.8,45.8,,31.9,1,0,1,4.5,3,1,0,731,0,78.6,74.3,64.5,58.0,40.6,35.6,72.6,Cloud Computing,1
STU100526,21,Female,8.36,91.5,0,46.1,57.9,59.5,71.7,2,0,1,2.6,3,0,0,966,2,63.1,69.8,69.2,59.9,47.5,109.3,81.1,Software Development,1
STU109514,21,Male,7.96,87.7,0,80.5,68.4,65.0,47.5,1,0,1,4.1,5,2,1,549,1,76.2,79.2,59.9,74.4,31.6,54.2,77.5,Software Development,0
STU100174,20,Female,6.82,94.1,0,44.8,50.5,40.9,46.3,0,0,1,4.1,2,0,0,1051,0,81.3,50.7,41.0,44.4,92.0,26.1,65.7,AI/ML,1
STU102436,21,Female,7.47,93.6,0,48.0,,44.3,40.7,2,1,1,3.7,5,2,0,736,2,77.4,66.3,71.2,66.4,75.3,34.7,74.2,Data Science,0
STU102679,20,Male,7.69,95.3,0,45.1,54.5,61.5,66.6,3,0,1,3.5,0,4,0,530,3,49.7,40.7,70.6,63.8,50.1,,53.9,Cyber Security,1
STU100151,22,Female,8.3,79.9,0,68.5,48.3,53.3,53.5,3,1,1,3.9,0,1,0,1287,5,45.4,68.2,68.3,48.2,66.4,36.5,83.0,AI/ML,0
STU103862,22,Male,9.28,92.9,0,40.7,74.9,64.8,81.0,0,0,1,5.0,4,0,0,854,0,63.0,48.3,80.4,67.8,87.1,49.7,92.8,Data Science,0
STU108848,19,Male,6.11,95.0,0,35.2,38.1,75.8,48.8,3,2,2,6.0,2,2,0,437,3,41.0,55.0,90.6,58.8,70.1,51.8,66.9,Cloud Computing,0
STU104914,21,Female,7.02,92.7,0,53.3,50.7,68.9,47.4,2,1,0,0.4,0,2,0,686,2,48.8,68.4,78.8,52.3,57.3,11.8,68.4,AI/ML,0
STU108636,22,Male,8.87,72.8,0,72.9,69.1,48.0,70.0,5,0,1,5.5,3,0,0,1128,4,66.5,54.7,76.8,44.3,98.9,,83.8,Data Science,0
STU102288,24,Male,6.62,79.6,2,44.0,81.3,62.6,49.7,4,1,0,0.6,5,1,0,523,3,79.5,73.6,61.3,57.1,35.5,43.2,93.2,Business Analytics,0
STU101478,20,Male,7.17,82.4,1,58.1,78.9,77.5,60.9,3,3,1,,4,1,0,813,2,88.9,69.6,63.4,45.5,31.2,48.3,56.6,Software Development,1
STU101863,23,Male,7.34,74.8,0,50.0,44.9,63.3,62.4,1,0,1,4.6,1,0,0,774,2,44.4,40.5,74.8,76.5,72.3,52.2,92.3,Business Analytics,0
STU109359,22,Male,6.52,86.0,3,16.6,59.6,46.3,31.1,2,1,0,0.3,2,1,0,816,1,64.9,64.4,63.8,61.1,62.4,33.0,69.6,AI/ML,0
STU102600,23,Male,6.59,,0,22.9,58.0,52.8,27.0,1,0,1,5.0,4,2,0,438,2,66.1,41.2,55.4,60.3,75.5,38.5,81.2,Cloud Computing,0
STU106526,23,Female,7.12,78.8,0,51.6,58.5,70.9,62.2,3,1,2,5.8,4,3,0,847,2,62.4,62.8,85.7,47.5,73.3,95.6,,Cloud Computing,0
STU108780,22,Female,8.46,80.4,0,64.5,64.6,47.3,42.9,0,0,1,2.3,1,1,0,669,0,,59.4,64.4,64.9,73.0,50.9,63.9,Software Development,0
STU101384,22,Male,6.74,84.9,0,58.4,55.5,53.0,60.9,6,2,0,0.0,1,1,0,879,6,68.2,64.0,79.3,49.8,54.2,47.4,64.4,AI/ML,0
STU101853,21,Female,9.23,82.4,1,87.9,60.4,50.7,61.7,1,0,1,5.0,3,0,0,957,4,61.2,53.7,73.8,33.6,82.2,39.3,97.7,Software Development,0
STU105375,22,Male,7.14,70.5,0,50.6,42.8,40.8,51.5,2,1,3,11.3,3,1,0,1037,1,72.0,65.4,57.7,73.6,75.1,38.3,61.6,Data Science,0
STU106584,22,Male,8.5,83.2,1,58.4,84.2,72.2,73.1,2,0,1,4.1,2,0,0,503,1,60.4,56.7,70.7,38.4,80.9,59.5,77.1,Software Development,0
STU103413,22,Female,7.99,80.0,1,59.2,91.4,69.7,60.2,3,1,1,2.9,1,1,0,441,3,58.8,58.0,67.2,48.0,74.3,26.2,77.7,AI/ML,0
STU100109,23,Male,8.44,73.9,0,59.7,57.2,53.6,,0,0,1,6.5,4,3,0,494,0,76.2,43.1,86.1,67.9,55.1,10.0,68.9,Software Development,0
STU100258,21,Male,6.58,59.8,1,,56.1,68.8,23.7,3,0,0,0.0,1,1,0,976,4,49.6,51.8,71.6,45.8,56.4,9.5,48.3,Business Analytics,0
STU102066,22,Male,6.35,93.2,0,65.8,46.8,47.9,54.4,5,0,1,5.5,2,0,0,821,5,59.3,77.9,75.4,59.7,43.7,125.6,61.2,Software Development,1
STU109362,21,Female,8.16,84.0,1,67.0,52.3,40.5,40.4,1,0,0,0.7,1,5,0,554,0,32.8,59.4,75.1,73.7,85.7,13.1,55.6,AI/ML,1
STU101915,23,Male,7.21,69.2,0,43.7,67.4,54.5,74.6,2,2,1,3.7,1,1,0,716,2,,44.6,78.6,58.7,40.4,59.8,88.7,Software Development,0
STU107118,20,Male,9.89,98.7,0,69.1,56.0,44.0,58.9,2,2,1,4.0,3,3,1,865,1,72.1,40.0,61.5,62.4,55.2,45.6,59.4,Data Science,0
STU102405,21,Male,8.65,82.8,0,44.2,88.9,44.4,57.1,5,0,0,0.0,2,1,0,803,4,,80.4,62.4,54.9,39.1,63.9,61.6,Data Science,0
STU107800,21,Female,9.65,70.2,0,83.1,71.5,45.5,61.0,5,1,0,0.0,1,3,1,879,5,77.6,56.1,59.4,41.8,45.4,46.2,56.1,Cyber Security,0
STU104609,20,Male,8.86,87.0,1,61.0,84.1,41.6,68.7,4,1,0,0.3,3,0,0,362,4,50.8,68.4,73.2,68.3,57.2,33.2,87.8,AI/ML,0
STU105847,23,Male,8.44,76.2,1,60.7,42.7,59.5,73.7,4,2,1,2.6,1,1,0,768,4,66.4,77.1,74.2,53.1,19.7,60.9,57.3,Software Development,0
STU104799,21,Male,6.76,88.3,0,54.8,56.5,53.9,67.1,0,0,1,4.7,3,1,0,957,2,76.7,48.5,75.6,68.2,78.3,64.6,72.4,Business Analytics,0
STU100656,22,Male,6.63,79.9,0,34.9,55.4,39.6,52.1,1,0,1,6.2,2,1,0,299,1,88.7,47.4,70.9,61.3,80.9,18.3,90.8,Cloud Computing,0
STU103070,21,Female,7.99,84.8,1,48.0,63.8,53.3,76.7,1,0,1,2.9,2,0,0,773,0,65.3,57.0,81.8,50.1,71.2,12.3,69.5,Cloud Computing,0
STU107162,22,Female,7.45,68.5,0,39.8,45.4,29.0,56.8,4,2,2,8.5,2,2,0,692,5,66.0,61.1,65.6,29.9,77.9,87.7,58.3,Software Development,0
STU100037,22,Female,7.54,,2,58.4,59.3,35.5,53.4,2,1,0,1.0,2,0,0,1036,2,75.6,68.9,93.0,49.5,64.5,41.5,64.3,AI/ML,0
STU102204,22,Male,8.3,86.3,0,50.6,48.6,47.0,68.3,3,1,1,6.3,3,1,0,776,5,41.9,58.8,59.4,67.9,43.5,67.2,81.2,AI/ML,1
STU103140,24,Female,6.58,76.8,0,49.8,49.7,63.7,57.6,4,1,0,0.0,1,2,0,520,4,41.2,72.5,70.6,44.7,69.5,34.9,,AI/ML,0
STU106142,22,Female,7.14,85.7,0,57.4,38.8,45.0,52.9,3,2,0,0.7,0,0,0,921,4,52.9,61.7,63.9,29.4,43.6,,65.6,Software Development,0
STU101283,19,Other,8.87,76.8,0,46.9,68.7,43.0,59.9,4,1,2,10.0,2,0,0,590,3,89.5,88.8,64.5,27.0,69.3,8.2,67.1,AI/ML,0
STU109980,21,Female,8.03,77.9,0,59.6,73.5,47.8,72.3,5,2,2,12.5,4,3,0,1337,5,67.2,64.8,74.8,62.2,33.2,67.5,89.9,Cyber Security,0
STU106378,22,Male,7.84,,1,48.5,55.3,90.0,64.5,4,1,0,0.0,2,1,0,744,4,54.6,58.2,61.3,65.0,86.6,74.6,88.7,Data Science,0
STU101627,19,Female,7.88,80.7,0,40.3,74.6,43.4,35.1,1,0,2,9.7,1,0,0,1132,2,60.7,60.5,65.0,49.9,36.5,74.2,51.9,Software Development,0
STU109163,23,Male,5.97,92.2,0,27.4,63.4,54.7,33.0,3,1,1,4.7,0,2,0,568,5,75.1,51.5,70.8,32.6,54.9,45.4,62.3,Cloud Computing,0
STU109616,24,Female,6.25,76.5,1,34.2,58.3,58.1,46.9,3,0,1,4.2,1,1,0,754,5,73.5,62.5,68.0,70.8,35.4,50.9,69.9,Business Analytics,1
STU101872,21,Female,8.79,80.0,0,58.2,73.1,60.8,57.6,2,1,1,5.7,2,1,0,574,1,64.5,48.3,85.6,32.7,23.1,39.0,75.6,Software Development,0
STU106616,22,Male,9.23,94.5,0,95.1,64.1,36.4,86.4,2,1,1,1.8,2,4,0,869,4,57.2,53.8,68.2,41.9,87.8,63.4,79.7,Cyber Security,0
STU104151,21,Male,6.87,81.6,0,19.4,38.5,63.4,25.1,0,0,0,0.2,3,2,1,571,1,60.4,32.5,66.8,61.7,63.4,24.6,68.1,Data Science,0
STU103394,21,Male,7.54,82.8,0,57.3,66.3,57.0,48.5,4,2,1,5.3,0,4,0,858,5,66.8,71.2,87.9,53.3,81.9,53.6,73.5,AI/ML,0
STU102900,23,Male,8.06,82.7,1,50.8,59.5,46.5,74.7,3,1,4,18.6,5,1,0,1107,6,64.4,,70.7,41.8,59.4,90.9,84.9,Software Development,0
STU106289,22,Female,8.08,86.8,0,44.0,60.1,57.2,23.8,1,1,0,0.3,1,1,0,618,3,78.5,63.2,78.3,89.9,53.1,62.5,56.2,Business Analytics,0
STU100625,22,Female,6.27,73.9,2,60.4,46.9,55.7,38.8,0,0,1,5.3,0,1,0,1181,0,62.5,52.8,68.0,25.7,69.5,24.4,70.3,Data Science,0
STU102445,23,Male,7.54,73.4,0,35.6,50.7,35.1,23.2,3,2,0,0.8,2,2,0,998,3,61.7,63.3,71.9,58.4,71.4,63.1,48.8,Software Development,0
STU104081,23,Female,7.58,77.3,2,56.8,50.5,75.7,48.7,3,1,0,0.0,1,2,1,801,3,67.4,56.9,75.6,68.8,54.9,32.8,69.7,Data Science,1
STU107849,20,Female,8.13,96.1,1,41.4,54.4,81.3,56.6,2,1,2,6.5,0,2,0,740,2,62.5,50.7,90.2,58.3,69.9,35.0,73.5,Cyber Security,0
STU108143,22,Female,7.91,95.0,1,43.1,52.6,54.4,64.4,2,1,0,0.0,1,3,1,550,3,60.0,52.5,73.6,45.0,46.3,147.6,57.7,Data Science,0
STU104416,21,Female,6.81,99.9,0,45.9,24.8,22.1,25.3,3,1,2,,3,4,1,723,4,62.2,58.7,64.0,68.6,36.4,41.5,42.1,Data Science,0
STU108646,21,Male,9.23,66.6,1,61.1,72.2,52.6,61.4,3,0,0,0.2,2,1,0,454,4,50.0,59.0,72.9,66.2,55.2,62.5,78.7,AI/ML,0
STU102298,21,Male,6.68,82.6,2,31.0,89.9,60.4,30.4,3,1,0,0.2,7,2,0,673,3,75.2,72.0,75.1,57.6,64.6,14.6,66.8,AI/ML,0
STU101844,20,Other,6.66,82.1,2,66.2,16.6,51.1,63.7,3,1,1,3.9,1,0,0,666,2,58.6,51.9,62.8,71.0,63.2,34.3,,AI/ML,0
STU109513,23,Female,8.64,81.8,0,73.8,54.5,62.2,,5,3,2,8.0,1,0,0,816,5,64.0,68.7,67.7,56.1,54.1,74.5,100.0,AI/ML,0
STU109058,21,Female,6.36,85.5,1,64.0,60.4,51.4,28.2,1,0,1,2.6,1,0,0,958,1,69.0,58.9,69.0,73.2,64.6,28.8,61.0,Data Science,0
STU106521,23,Male,8.02,77.8,0,71.5,73.2,52.8,65.9,7,1,0,0.0,0,3,0,1158,9,71.1,85.7,,56.4,63.2,22.0,78.6,Business Analytics,0
STU103362,19,Male,6.64,71.0,0,69.3,40.1,32.8,53.5,3,2,1,4.6,2,0,0,666,3,61.5,60.9,54.7,51.8,64.1,95.8,68.6,Cloud Computing,1
STU104584,23,Female,8.12,84.7,1,44.4,70.2,33.5,55.3,5,1,1,2.0,3,0,0,568,8,82.0,81.6,52.9,51.4,63.7,36.1,51.0,Cyber Security,0
STU104380,20,Male,7.85,72.1,0,52.2,62.7,70.5,58.3,1,1,0,0.0,3,2,1,499,0,70.6,67.7,85.0,59.6,47.3,106.9,70.1,Cyber Security,0
STU105511,22,Male,8.82,74.5,2,69.4,59.1,68.3,59.3,5,3,1,3.3,4,2,0,571,4,68.7,71.4,66.9,65.8,39.2,29.0,76.8,Software Development,0
STU103286,23,Male,6.23,75.9,0,53.1,44.6,54.1,57.6,1,0,0,1.1,1,3,0,531,1,62.2,66.6,73.0,53.0,20.0,61.0,54.3,Data Science,0
STU108476,20,Female,8.51,83.5,1,68.5,84.8,49.2,75.9,2,2,0,0.0,2,2,0,734,4,65.1,48.0,79.4,57.9,53.7,52.2,77.2,AI/ML,0
STU104563,22,Male,6.76,95.1,0,63.2,58.7,56.4,53.2,4,1,1,5.2,1,1,0,834,6,,61.5,69.1,44.1,64.9,39.4,59.2,AI/ML,0
STU107246,22,Male,6.38,83.1,0,41.1,44.1,60.4,43.1,1,0,1,6.5,5,1,1,311,2,79.5,45.8,61.8,68.9,48.6,28.0,77.1,Cyber Security,0
STU106195,21,Male,6.32,76.9,0,19.5,34.3,59.7,39.9,2,2,1,5.7,3,2,1,307,2,55.7,65.3,79.6,61.8,12.1,9.1,83.7,AI/ML,0
STU100400,21,Female,7.12,67.8,1,56.1,70.0,67.2,59.8,5,2,0,1.8,3,1,0,854,4,73.2,77.8,58.5,47.6,31.2,72.8,60.9,AI/ML,0
STU103216,22,Male,7.68,65.0,0,57.2,38.3,54.0,61.4,0,0,0,0.0,3,2,0,876,1,60.9,56.4,68.8,27.7,43.1,52.2,,Software Development,0
STU108566,21,Male,7.12,78.3,1,38.9,39.8,70.0,43.3,1,1,0,0.3,1,2,0,670,3,48.9,75.2,59.7,46.8,46.7,49.2,81.9,Business Analytics,0
STU105557,22,Female,8.02,96.6,1,,58.9,63.7,66.0,5,3,0,0.0,4,2,0,1010,6,59.6,81.1,80.2,75.9,55.8,,67.2,Data Science,0
STU100377,21,Male,9.42,71.2,0,56.4,74.1,75.1,87.2,2,1,1,3.3,1,1,0,652,4,83.5,63.1,75.4,42.6,59.8,38.9,91.0,Cyber Security,1
STU100264,21,Female,7.94,89.5,0,74.2,53.4,68.2,51.3,1,0,0,0.2,4,0,0,655,3,54.7,46.0,57.1,51.9,47.6,18.2,85.2,Data Science,0
STU104841,22,Male,7.79,91.9,1,74.9,52.2,64.2,33.5,4,4,1,3.4,4,1,0,1010,4,71.3,72.0,70.5,63.0,58.1,48.3,75.1,Data Science,0
STU100124,23,Female,6.75,88.8,1,44.0,41.6,62.1,38.7,4,2,2,9.5,0,0,0,463,3,68.7,62.9,73.3,65.2,29.3,75.1,49.1,AI/ML,0
STU104079,21,Female,8.94,74.1,1,82.6,63.4,88.1,73.2,1,0,2,7.1,3,1,0,822,0,67.1,74.5,83.5,54.1,60.3,55.9,81.6,Software Development,1
STU102478,22,Male,8.2,83.3,1,51.5,72.1,76.9,64.5,3,1,1,3.9,3,2,0,1174,3,72.6,77.2,79.1,20.2,74.2,48.4,92.8,Business Analytics,1
STU109460,23,Male,6.57,,0,41.1,40.3,44.7,55.7,1,0,1,0.6,2,0,0,906,1,80.6,,83.7,39.9,70.9,52.3,48.3,Software Development,0
STU102269,20,Male,7.51,89.0,1,75.0,71.4,61.8,57.8,2,2,0,0.0,4,3,0,926,2,65.7,62.9,75.3,50.0,54.5,38.6,93.3,Cyber Security,0
STU100160,20,Male,7.99,80.3,0,79.7,49.9,52.8,53.6,4,2,0,0.0,0,1,0,994,4,69.5,73.7,53.3,62.1,37.1,35.9,57.3,Software Development,0
STU108364,21,Male,6.6,83.6,1,71.9,60.1,63.6,33.7,0,0,0,0.0,6,1,0,889,0,70.9,53.1,59.7,55.6,59.0,44.5,75.3,Cloud Computing,0
STU101614,22,Male,9.28,86.4,0,60.5,83.5,53.7,50.2,1,0,0,0.8,4,1,0,996,1,55.1,50.2,57.0,64.5,53.9,15.5,77.2,Software Development,0
STU101704,19,Other,6.8,84.7,0,36.9,60.4,78.8,63.7,7,2,0,0.0,2,0,0,804,6,67.4,70.1,88.4,36.3,79.3,91.5,95.8,Data Science,0
STU109055,22,Male,7.87,97.2,1,48.8,73.0,68.1,47.6,4,2,1,1.2,4,0,0,885,6,72.9,73.9,78.2,55.6,55.9,68.9,82.9,Software Development,0
STU106051,21,Female,7.02,100.0,0,47.4,52.7,40.7,57.7,1,0,0,0.2,2,1,1,917,1,75.3,65.0,,40.8,44.3,53.8,61.7,Data Science,0
STU100335,22,Male,8.41,99.3,0,61.4,64.0,36.5,68.7,3,0,1,2.3,3,0,0,735,2,76.9,66.8,49.7,54.9,42.5,35.5,,Business Analytics,1
STU106606,20,Female,7.43,85.1,0,69.9,51.9,76.6,46.9,6,2,0,0.0,1,4,0,871,5,65.2,95.4,70.1,58.2,43.8,63.3,84.5,AI/ML,0
STU107065,23,Male,6.46,92.9,0,21.6,75.7,61.9,30.7,2,0,2,6.5,1,1,1,424,2,68.1,38.1,63.6,55.5,37.0,21.3,59.6,Business Analytics,0
STU108846,23,Male,7.74,79.3,1,76.7,42.5,92.7,55.4,4,1,0,0.0,0,1,0,690,3,57.5,61.6,70.3,62.6,48.5,14.7,81.2,AI/ML,0
STU101330,23,Male,8.3,92.7,1,42.8,62.1,64.7,63.5,5,2,1,3.4,1,0,0,291,4,38.8,66.2,62.0,44.5,81.7,97.9,98.7,Software Development,0
STU105975,23,Female,9.36,87.1,0,51.0,69.0,76.5,28.9,1,0,1,1.9,2,2,0,573,0,58.4,42.2,65.0,38.3,77.1,35.7,73.3,AI/ML,0
STU101247,21,Female,6.85,86.1,0,56.1,53.2,55.9,40.7,1,0,1,4.1,1,3,0,720,2,60.2,37.0,79.5,46.9,67.1,63.2,61.8,Cloud Computing,0
STU109239,22,Male,7.59,87.4,1,63.4,67.0,57.3,66.1,2,0,2,9.7,2,1,0,842,1,77.7,51.2,53.1,53.9,80.8,101.3,85.3,Business Analytics,0
STU107577,22,Female,7.33,71.1,0,44.9,51.6,62.2,61.7,1,0,1,4.0,2,1,0,316,1,53.2,67.7,77.0,72.8,23.0,124.1,82.7,Data Science,1
STU109977,22,Female,7.1,91.1,1,33.0,41.1,53.0,65.7,2,1,1,3.4,2,3,0,356,2,62.4,66.1,68.8,74.3,58.0,87.9,71.4,Software Development,0
STU106105,22,Male,6.45,89.7,1,21.6,50.1,48.3,62.9,4,1,1,2.4,2,2,0,532,5,52.5,77.9,70.8,74.9,69.2,51.5,66.1,AI/ML,0
STU102948,22,Female,7.2,88.1,0,58.4,71.3,50.8,43.1,1,0,0,0.7,3,1,0,559,1,70.2,78.0,70.6,60.1,44.0,54.8,70.9,AI/ML,0
STU106909,22,Male,9.95,64.3,1,95.9,75.7,51.9,81.2,4,2,1,1.7,4,2,0,770,3,56.9,64.0,63.5,47.0,43.0,67.1,71.5,Data Science,0
STU103445,23,Male,7.92,85.2,0,86.4,55.3,54.8,40.8,3,3,0,1.9,2,2,1,1400,3,75.7,61.2,68.5,60.4,41.6,43.5,78.4,Data Science,1
STU105480,21,Female,9.95,92.5,0,78.0,83.0,72.7,100.0,1,0,2,7.9,3,0,0,1038,2,64.8,47.1,90.0,68.8,64.4,113.5,75.8,Data Science,1
STU102500,23,Female,5.92,73.5,2,37.9,33.2,60.5,76.6,3,1,0,0.0,1,0,0,677,2,58.8,55.1,72.6,31.5,39.6,36.2,83.7,Software Development,1
STU107291,24,Female,7.64,87.4,1,67.5,53.4,44.2,67.9,4,3,0,0.0,2,1,1,1325,3,55.9,71.5,59.8,33.0,53.7,87.0,55.3,Cloud Computing,1
STU103558,22,Female,6.7,78.0,0,38.9,62.3,60.9,43.7,4,1,0,0.0,3,3,0,258,5,54.5,75.6,67.8,61.3,65.7,64.8,78.2,Data Science,0
STU102740,23,Female,6.13,91.1,1,52.3,29.9,54.4,39.7,0,0,0,0.6,4,3,1,556,2,76.8,50.3,73.1,47.9,70.8,61.4,71.6,Data Science,0
STU108453,21,Male,8.33,85.6,0,79.4,73.5,36.2,72.2,0,0,0,1.9,1,1,1,883,0,56.2,43.8,74.2,58.7,75.4,57.5,63.5,Cloud Computing,1
STU109773,21,Female,9.12,83.9,1,74.0,54.8,56.3,52.4,5,3,0,1.1,3,3,0,844,5,71.8,69.7,76.9,58.3,64.9,58.9,87.0,Business Analytics,0
STU102347,22,Male,8.52,85.4,0,43.1,49.6,51.9,77.2,5,1,0,0.1,3,2,1,837,6,60.9,70.3,72.9,58.8,39.9,38.1,,AI/ML,0
STU106977,22,Female,7.27,65.7,3,40.4,34.3,61.3,65.3,0,0,0,0.0,0,2,0,749,0,30.1,27.1,57.6,30.8,73.0,40.5,68.6,AI/ML,0
STU101691,21,Male,5.68,82.8,0,67.1,19.6,52.2,54.5,1,0,1,4.0,1,1,0,552,0,60.2,57.3,69.1,48.3,54.9,50.0,68.0,Software Development,0
STU101711,21,Male,6.06,64.9,2,31.6,48.5,78.8,34.0,0,0,0,1.1,4,0,0,344,1,60.0,58.5,89.2,42.9,46.7,36.3,71.2,Software Development,0
STU107738,21,Female,8.43,72.5,1,64.0,70.0,50.7,51.5,1,0,0,0.9,3,1,0,664,1,57.1,62.7,60.1,54.2,61.1,63.6,72.8,Data Science,0
STU101542,23,Male,6.62,81.2,1,43.0,64.7,46.0,41.7,2,1,0,,3,1,1,913,4,74.7,56.3,74.5,53.9,30.3,32.2,69.6,Software Development,0
STU100346,19,Male,8.17,77.6,0,52.4,68.6,76.5,68.3,2,0,1,4.1,3,1,0,724,1,70.3,63.1,63.3,39.0,52.4,83.1,87.3,Software Development,0
STU106255,22,Male,6.58,79.4,2,45.8,34.0,69.2,31.4,0,0,2,7.8,1,0,0,701,2,78.1,26.1,84.0,62.3,57.8,161.9,83.2,Cloud Computing,0
STU108708,22,Male,6.47,78.7,0,49.3,48.5,46.7,44.0,2,2,0,0.0,2,1,0,942,4,66.8,56.9,83.2,54.7,36.1,107.9,67.4,Software Development,0
STU100587,20,Female,8.18,78.9,1,50.0,53.1,65.4,59.2,1,1,3,14.1,3,2,0,970,0,75.5,54.2,80.6,51.1,66.8,32.9,88.5,Data Science,0
STU101477,24,Male,6.35,83.3,1,,19.6,55.5,43.9,4,1,2,6.4,3,3,0,934,5,69.6,72.3,63.4,45.8,58.2,56.2,78.2,Software Development,0
STU107086,22,Female,9.65,70.0,1,65.2,44.1,63.3,94.8,0,0,2,13.4,3,1,0,1091,0,70.5,41.5,81.8,55.5,52.5,56.5,59.1,Cloud Computing,0
STU105227,22,Female,8.72,87.2,1,74.5,82.5,38.0,34.1,2,1,1,3.4,5,0,0,817,4,57.9,55.1,,59.5,43.2,39.2,55.1,Data Science,0
STU108186,20,Male,7.11,71.3,0,15.0,51.5,48.0,65.6,1,1,1,6.0,3,0,0,325,0,66.8,54.7,80.0,48.2,43.4,44.4,63.8,Business Analytics,0
STU107443,22,Female,8.25,84.2,2,62.0,50.3,48.0,46.5,4,1,2,10.4,2,0,0,710,3,63.2,82.6,65.0,61.4,49.4,42.1,67.9,Software Development,1
STU104647,22,Male,8.22,64.2,0,60.5,40.6,48.7,48.3,2,0,1,2.9,2,0,0,774,2,65.8,56.3,81.6,52.7,40.3,32.3,56.8,Data Science,1
STU109002,20,Male,7.96,100.0,0,53.6,40.9,37.5,32.9,3,2,2,4.0,3,2,0,1021,4,76.2,74.5,69.1,55.1,65.2,,69.5,Business Analytics,1
STU107658,21,Male,7.57,79.5,0,62.3,79.0,60.7,70.6,3,2,0,0.0,2,3,0,1085,3,69.7,72.4,68.5,77.4,56.9,67.5,78.0,Cloud Computing,0
STU106016,21,Female,6.59,71.4,1,46.2,42.4,48.5,40.6,1,0,1,1.6,2,2,0,765,3,55.8,49.4,72.4,41.4,41.9,20.5,62.7,Software Development,0
STU101325,22,Female,6.98,79.2,0,40.5,69.7,45.4,58.8,4,1,0,0.0,2,0,0,626,3,58.0,72.4,63.3,65.3,58.0,93.1,78.2,Software Development,0
STU101458,22,Female,7.39,92.3,2,38.0,27.1,55.2,36.2,4,2,1,,2,1,0,580,5,68.7,63.4,71.0,44.7,84.9,52.7,62.1,Cyber Security,0
STU108855,24,Male,5.81,87.8,2,30.3,23.4,,30.1,2,0,0,1.7,1,1,0,296,2,63.5,70.1,68.9,30.6,56.8,58.9,62.9,Business Analytics,0
STU103458,21,Female,8.73,81.4,2,70.9,51.9,64.1,84.1,4,1,0,0.8,2,2,1,448,7,65.2,83.3,57.3,38.0,44.9,76.1,77.7,AI/ML,1
STU106323,22,Male,6.57,84.6,0,39.2,51.0,68.5,31.4,4,1,1,7.2,1,2,0,632,5,62.5,83.0,74.5,35.9,48.2,64.3,81.0,Software Development,0
STU108983,19,Female,7.15,73.6,1,51.0,54.2,69.9,85.5,3,2,2,8.3,2,1,0,442,2,74.5,51.3,86.9,60.4,57.3,66.7,78.0,Cloud Computing,0
STU102251,21,Male,7.52,81.8,0,59.8,56.3,61.5,54.8,2,1,0,0.0,1,1,0,670,3,,31.3,67.8,53.5,43.5,,84.0,Data Science,0
STU109053,21,Female,7.62,92.4,2,54.7,48.6,74.0,66.9,4,1,2,6.2,1,5,0,982,4,67.0,59.7,80.8,38.2,59.6,67.4,83.7,AI/ML,0
STU109398,21,Female,7.17,80.7,1,16.4,76.4,77.4,,3,0,1,2.4,1,1,0,135,4,46.2,47.3,64.0,60.9,34.3,105.2,79.4,Data Science,0
STU105816,21,Female,6.6,75.9,0,32.9,48.6,61.9,57.7,3,0,0,0.0,0,2,0,776,3,55.0,63.5,70.8,42.9,47.6,41.9,85.9,Software Development,0
STU106599,21,Male,8.74,80.6,2,49.2,69.4,50.1,82.7,2,0,0,1.4,3,1,0,827,4,50.0,68.9,73.4,41.2,34.6,10.3,77.0,Cloud Computing,0
STU101573,22,Male,9.02,74.1,0,57.4,46.2,72.4,32.0,4,1,1,6.3,5,2,1,810,4,82.5,74.0,79.6,46.2,31.1,77.1,84.1,Cyber Security,1
STU101779,20,Female,7.54,85.7,0,47.6,64.6,39.4,43.3,0,0,1,5.4,0,0,0,581,0,42.9,66.5,68.2,67.1,57.4,14.8,85.6,Software Development,0
STU106439,23,Male,7.62,,0,45.4,49.6,53.7,65.0,3,1,2,6.1,1,2,0,926,4,57.3,61.2,60.1,53.0,38.6,34.7,72.1,Software Development,1
STU108085,21,Male,8.01,83.6,0,66.3,59.5,38.9,56.6,2,2,0,0.4,0,1,0,911,4,76.1,53.2,48.1,60.6,64.3,54.4,74.6,Data Science,1
STU106252,22,Female,7.26,82.1,0,68.3,68.3,60.8,37.8,2,1,1,1.3,3,4,1,619,2,63.9,67.6,59.3,62.4,93.2,63.9,53.0,Cloud Computing,1
