age,cgpa,python_score,sql_score,statistics_score,ml_score,dl_score,genai_score,ml_projects,end_to_end_projects,deployed_projects,kaggle_competitions,best_competition_rank,hackathons_attended,hackathons_won,finalist_status,github_projects,internship_months,certifications,ml_interview_score,communication_score,dsa_score,resume_score,mock_interview_score,hackathon_win_rate,hackathon_finalist_rate,has_won_hackathon,deployment_rate,end_to_end_rate,has_deployed_project,has_competed_kaggle,competition_rank_missing,avg_core_skill_score,real_world_exposure,avg_interview_readiness,degree,job_ready,career_track,split
22,8.54,4.0,3.1,7.1,5.8,5.0,6.4,3,1,0,1,163.0,5,0,0,3,4,5.0,5.1,5.7,1.0,5.9,7.7,0.0,0.0,0,0.0,0.3333333333333333,0,1,0,5.233333333333333,5,5.08,MCA,1,3,train
23,6.54,4.4,4.4,9.3,7.4,3.1,3.7,4,1,0,2,443.0,2,0,0,8,1,1.0,5.4,8.4,5.4,6.3,5.6,0.0,0.0,0,0.0,0.25,0,1,0,5.383333333333334,2,6.220000000000001,B.Sc,0,5,train
25,7.68,6.7,4.3,10.0,10.0,2.7,4.5,7,1,0,2,490.0,3,1,2,8,1,7.0,5.4,10.0,6.5,3.2,5.7,0.3333333333333333,0.6666666666666666,1,0.0,0.14285714285714285,0,1,0,6.366666666666667,2,6.159999999999999,M.Tech,1,1,train
23,7.7,3.2,4.5,5.4,5.3,8.4,3.7,8,2,1,0,,1,0,0,2,3,4.0,3.8,7.3,6.4,3.8,8.2,0.0,0.0,0,0.5,0.25,1,0,1,5.083333333333334,7,5.9,B.Tech,1,3,train
24,8.74,3.1,4.4,3.3,5.3,8.2,1.0,2,0,0,0,,4,0,2,3,4,1.0,4.6,5.3,4.2,6.8,5.3,0.0,0.5,0,0.0,0.0,0,0,1,4.216666666666667,4,5.24,B.Tech,0,5,train
25,7.48,6.7,5.9,5.9,5.1,1.9,6.1,2,0,0,0,,3,0,1,7,1,1.0,7.2,7.9,4.3,5.3,8.9,0.0,0.3333333333333333,0,0.0,0.0,0,0,1,5.266666666666667,1,6.720000000000001,B.Tech,1,0,train
22,5.74,10.0,5.9,7.1,0.8,5.5,8.4,1,1,0,1,114.0,1,0,0,3,2,2.0,7.6,5.6,4.2,9.6,2.7,0.0,0.0,0,0.0,1.0,0,1,0,6.283333333333334,3,5.9399999999999995,B.Sc,0,5,train
23,7.94,5.2,4.5,6.2,7.7,2.0,3.4,2,0,0,1,39.0,2,0,1,5,2,2.0,2.0,5.4,9.0,,7.9,0.0,0.5,0,0.0,0.0,0,1,0,4.833333333333333,2,6.074999999999999,B.Tech,0,5,train
21,8.31,6.2,4.8,8.1,4.3,4.4,3.5,1,1,1,1,28.0,0,0,0,1,4,3.0,5.5,5.8,5.9,7.2,2.5,0.0,0.0,0,1.0,1.0,1,1,0,5.216666666666668,7,5.380000000000001,B.Tech,0,5,train
24,7.36,8.1,5.6,7.1,0.0,7.2,4.8,2,1,0,2,143.0,2,0,0,6,2,2.0,4.4,4.4,8.4,7.7,9.6,0.0,0.0,0,0.0,0.5,0,1,0,5.466666666666666,3,6.9,B.Tech,0,5,train
21,5.78,5.2,9.9,3.8,5.5,5.8,3.4,2,1,0,0,,3,0,1,5,1,1.0,6.9,5.6,5.4,8.2,6.3,0.0,0.3333333333333333,0,0.0,0.5,0,0,1,5.6000000000000005,2,6.4799999999999995,B.Tech,0,5,train
21,7.16,5.8,4.7,5.4,6.9,4.2,7.4,3,0,0,1,236.0,2,0,1,3,2,7.0,3.5,6.2,7.1,5.1,4.2,0.0,0.5,0,0.0,0.0,0,1,0,5.733333333333333,2,5.22,B.Tech,0,5,train
25,6.63,5.3,6.3,1.9,4.9,6.6,7.2,0,0,0,2,342.0,0,0,0,2,4,1.0,7.2,9.4,6.4,7.7,6.0,0.0,0.0,0,0.0,0.0,0,1,0,5.366666666666667,4,7.340000000000001,B.Tech,0,5,train
21,7.1,4.9,3.7,6.3,9.8,3.7,8.0,0,0,0,0,,5,0,3,4,4,1.0,8.5,7.9,7.4,7.4,6.4,0.0,0.6,0,0.0,0.0,0,0,1,6.066666666666667,4,7.519999999999999,B.Tech,1,2,train
22,8.83,7.0,6.0,5.4,3.9,1.1,5.9,10,2,0,2,175.0,4,1,1,3,3,4.0,2.2,7.0,7.3,2.0,3.4,0.25,0.25,1,0.0,0.2,0,1,0,4.883333333333333,5,4.38,MCA,0,5,train
22,7.09,5.8,7.1,4.4,6.7,6.1,7.1,4,3,1,2,48.0,4,0,1,3,5,3.0,6.9,7.3,7.5,5.9,7.0,0.0,0.25,0,0.3333333333333333,0.75,1,1,0,6.199999999999999,10,6.92,B.Tech,1,2,train
24,7.55,3.0,4.4,4.8,3.4,9.2,4.3,2,0,0,1,427.0,1,0,0,2,0,3.0,7.1,8.2,5.9,7.2,2.0,0.0,0.0,0,0.0,0.0,0,1,0,4.85,0,6.08,B.Sc,0,5,train
20,8.02,2.5,4.3,8.4,10.0,3.4,10.0,1,1,1,0,,3,1,2,6,4,3.0,3.6,6.5,5.1,5.3,7.0,0.3333333333333333,0.6666666666666666,1,1.0,1.0,1,0,1,6.433333333333333,7,5.5,B.Sc,1,3,train
20,9.04,7.7,6.8,5.1,9.1,3.7,6.9,6,1,0,2,343.0,6,0,2,7,2,2.0,5.3,5.1,6.7,2.8,4.6,0.0,0.3333333333333333,0,0.0,0.16666666666666666,0,1,0,6.550000000000001,3,4.9,B.Sc,1,4,train
20,6.88,4.5,7.8,6.6,8.5,2.9,4.0,2,1,0,1,356.0,3,1,1,3,2,1.0,4.1,10.0,5.5,5.8,0.0,0.3333333333333333,0.3333333333333333,1,0.0,0.5,0,1,0,5.716666666666666,3,5.08,B.Tech,0,5,train
20,7.36,6.0,0.6,4.9,2.9,6.2,10.0,1,1,0,1,46.0,2,1,2,5,4,5.0,1.3,5.4,10.0,2.9,5.2,0.5,1.0,1,0.0,1.0,0,1,0,5.1000000000000005,5,4.959999999999999,B.Tech,0,5,train
25,8.73,5.4,8.0,6.6,8.1,6.5,8.6,3,1,0,2,215.0,4,3,4,4,4,3.0,7.4,6.6,0.8,6.7,8.5,0.75,1.0,1,0.0,0.3333333333333333,0,1,0,7.2,5,6.0,B.Tech,1,4,train
23,5.3,3.1,7.2,5.5,8.6,6.5,6.5,2,2,0,1,234.0,2,1,1,4,1,6.0,3.4,6.8,6.6,2.9,4.9,0.5,0.5,1,0.0,1.0,0,1,0,6.233333333333333,3,4.919999999999999,B.Tech,0,5,train
25,6.9,4.8,7.9,5.6,6.7,7.4,4.2,1,0,0,1,26.0,2,0,0,1,0,2.0,6.3,7.6,5.2,7.5,5.8,0.0,0.0,0,0.0,0.0,0,1,0,6.1000000000000005,0,6.4799999999999995,M.Tech,1,0,train
24,8.44,5.6,8.0,8.0,5.4,4.5,3.4,4,1,0,2,379.0,4,0,2,2,2,1.0,5.7,7.6,8.4,5.1,4.3,0.0,0.5,0,0.0,0.25,0,1,0,5.816666666666666,3,6.220000000000001,MCA,1,0,train
20,8.82,10.0,4.2,7.5,6.8,5.3,3.7,4,0,0,0,,4,1,2,6,4,3.0,3.5,5.9,4.1,8.7,10.0,0.25,0.5,1,0.0,0.0,0,0,1,6.25,4,6.44,BCA,1,1,train
20,6.23,6.8,4.2,8.4,5.4,1.1,2.7,1,1,1,1,99.0,4,0,1,2,0,1.0,4.7,7.9,5.5,3.4,4.4,0.0,0.25,0,1.0,1.0,1,1,0,4.766666666666667,3,5.18,B.Tech,0,5,train
21,8.44,5.7,4.5,5.5,8.5,3.2,1.7,3,2,1,1,134.0,3,0,1,5,3,1.0,2.6,6.2,2.7,5.6,5.1,0.0,0.3333333333333333,0,0.5,0.6666666666666666,1,1,0,4.85,7,4.44,M.Tech,0,5,train
23,7.93,6.2,9.0,5.4,6.5,3.4,5.0,2,1,0,3,71.0,2,0,0,0,3,2.0,4.6,7.8,7.4,7.1,3.7,0.0,0.0,0,0.0,0.5,0,1,0,5.916666666666667,4,6.119999999999999,MCA,1,0,train
24,7.34,7.2,6.9,5.3,6.8,3.1,1.6,1,1,0,2,126.0,6,1,4,6,2,2.0,5.1,6.7,8.0,9.0,3.7,0.16666666666666666,0.6666666666666666,1,0.0,1.0,0,1,0,5.150000000000001,3,6.5,B.Tech,1,0,train
20,6.52,7.2,7.1,7.5,2.8,4.6,9.0,5,0,0,2,443.0,3,1,1,1,2,0.0,8.4,5.7,3.6,3.4,2.6,0.3333333333333333,0.3333333333333333,1,0.0,0.0,0,1,0,6.366666666666667,2,4.74,B.Tech,1,4,train
21,6.52,5.9,6.2,5.8,6.8,7.5,3.4,0,0,0,2,18.0,3,0,0,4,1,2.0,4.0,7.5,9.5,5.3,5.0,0.0,0.0,0,0.0,0.0,0,1,0,5.933333333333334,1,6.26,B.Tech,0,5,train
20,7.88,5.2,0.3,5.0,7.0,6.0,3.7,1,1,1,2,245.0,3,0,1,6,1,2.0,3.3,4.2,8.2,6.4,5.0,0.0,0.3333333333333333,0,1.0,1.0,1,1,0,4.533333333333333,4,5.42,B.Sc,0,5,train
21,6.82,7.0,8.1,4.9,6.9,1.9,5.5,1,1,1,1,21.0,5,1,3,2,2,5.0,7.6,8.1,7.1,9.2,7.6,0.2,0.6,1,1.0,1.0,1,1,0,5.716666666666666,5,7.919999999999999,B.Tech,1,0,train
21,7.13,7.6,5.3,5.3,6.0,3.9,10.0,1,1,1,3,226.0,2,1,2,3,7,1.0,6.6,4.4,5.2,9.4,6.4,0.5,1.0,1,1.0,1.0,1,1,0,6.349999999999999,10,6.4,B.Sc,1,4,train
21,7.99,5.6,4.9,8.2,3.4,4.9,4.9,3,0,0,1,285.0,2,0,0,5,3,4.0,6.7,6.8,4.5,4.4,5.9,0.0,0.0,0,0.0,0.0,0,1,0,5.316666666666666,3,5.659999999999999,B.Sc,0,5,train
22,6.63,7.0,6.6,4.5,6.8,3.2,1.2,1,1,0,1,426.0,2,1,2,3,1,4.0,5.9,6.6,7.4,3.7,8.1,0.5,1.0,1,0.0,1.0,0,1,0,4.883333333333334,2,6.339999999999999,B.Tech,0,5,train
25,7.65,8.3,5.6,8.2,9.2,3.1,8.3,4,3,0,0,,4,0,1,3,3,6.0,5.3,3.4,9.1,7.3,5.8,0.0,0.25,0,0.0,0.75,0,0,1,7.116666666666667,6,6.18,B.Sc,1,4,train
24,8.52,6.4,4.5,8.7,5.7,1.8,7.0,4,1,0,3,331.0,2,0,1,7,3,1.0,9.3,7.6,4.3,7.1,7.0,0.0,0.5,0,0.0,0.25,0,1,0,5.683333333333334,4,7.06,B.Tech,1,4,train
23,8.42,6.2,4.7,8.4,6.3,4.8,0.0,3,0,0,1,190.0,2,0,0,3,1,0.0,6.6,5.3,6.7,5.8,6.2,0.0,0.0,0,0.0,0.0,0,1,0,5.066666666666667,1,6.119999999999999,B.Tech,1,1,train
24,6.77,5.9,2.5,5.1,2.9,4.3,4.4,2,1,1,1,200.0,3,1,2,6,3,1.0,4.5,4.7,5.6,5.2,5.5,0.3333333333333333,0.6666666666666666,1,1.0,0.5,1,1,0,4.183333333333334,6,5.1,B.Tech,0,5,train
21,7.51,4.5,7.0,8.5,7.2,8.1,6.7,1,1,1,2,460.0,0,0,0,4,1,3.0,10.0,8.8,7.3,6.4,2.1,0.0,0.0,0,1.0,1.0,1,1,0,7.0,4,6.92,B.Tech,1,3,train
24,6.04,6.4,5.9,9.6,6.1,8.8,6.8,3,3,0,1,185.0,6,2,2,2,3,1.0,0.0,4.6,5.8,,7.7,0.3333333333333333,0.3333333333333333,1,0.0,1.0,0,1,0,7.266666666666666,6,4.5249999999999995,B.Tech,1,1,train
25,7.99,6.6,7.2,6.3,4.0,0.4,6.3,3,2,1,4,275.0,2,0,0,5,2,2.0,10.0,7.1,8.9,5.8,4.1,0.0,0.0,0,0.5,0.6666666666666666,1,1,0,5.133333333333334,6,7.18,B.Tech,1,0,train
24,8.21,7.6,4.3,5.4,5.9,6.6,5.5,5,1,0,0,,2,1,2,3,1,4.0,5.7,5.0,5.6,10.0,6.6,0.5,1.0,1,0.0,0.2,0,0,1,5.883333333333333,2,6.58,MCA,1,3,train
20,8.21,8.0,9.0,8.6,9.4,2.4,4.5,4,2,0,0,,5,2,3,6,4,3.0,5.9,7.3,3.4,7.7,4.3,0.4,0.6,1,0.0,0.5,0,0,1,6.983333333333333,6,5.72,BCA,1,2,train
24,8.59,5.7,6.6,7.8,5.1,9.2,7.8,3,2,1,6,165.0,1,0,1,6,1,3.0,5.3,9.9,6.2,4.6,5.5,0.0,1.0,0,0.5,0.6666666666666666,1,1,0,7.033333333333334,5,6.3,B.Tech,1,0,train
21,6.65,2.4,4.3,6.6,9.2,8.0,3.7,3,1,1,0,,3,0,2,3,0,2.0,3.4,5.6,3.9,7.0,5.8,0.0,0.6666666666666666,0,1.0,0.3333333333333333,1,0,1,5.7,3,5.14,BCA,0,5,train
25,8.37,1.6,5.8,6.1,4.6,5.4,0.5,0,0,0,0,,2,0,1,6,3,1.0,7.1,2.9,0.5,3.8,5.6,0.0,0.5,0,0.0,0.0,0,0,1,4.0,3,3.9799999999999995,B.Tech,0,5,train
25,6.43,7.1,6.8,6.5,5.0,3.9,3.9,2,2,0,1,134.0,2,0,0,4,4,0.0,7.2,5.5,6.9,4.2,4.8,0.0,0.0,0,0.0,1.0,0,1,0,5.533333333333332,6,5.720000000000001,M.Tech,0,5,train
22,6.43,8.2,9.4,5.1,9.4,2.8,4.1,3,1,1,1,272.0,2,1,2,4,2,3.0,6.0,7.2,2.7,8.5,2.8,0.5,1.0,1,1.0,0.3333333333333333,1,1,0,6.5,5,5.4399999999999995,B.Sc,0,5,train
24,6.92,7.5,6.5,10.0,5.0,1.1,7.4,3,2,0,1,384.0,0,0,0,5,5,3.0,1.6,7.4,7.0,5.3,7.6,0.0,0.0,0,0.0,0.6666666666666666,0,1,0,6.25,7,5.779999999999999,B.Tech,1,0,train
24,5.94,4.5,5.1,5.7,6.7,5.4,2.9,4,1,0,2,44.0,4,0,1,8,6,0.0,7.2,6.7,7.0,6.0,3.3,0.0,0.25,0,0.0,0.25,0,1,0,5.05,7,6.04,B.Tech,1,2,train
23,8.21,6.2,6.4,4.6,5.5,5.4,3.3,0,0,0,1,480.0,4,2,3,2,1,2.0,5.5,4.6,3.8,5.3,8.3,0.5,0.75,1,0.0,0.0,0,1,0,5.233333333333333,1,5.5,B.Sc,1,3,train
21,8.22,8.3,9.8,7.3,5.4,4.5,3.7,2,2,1,1,407.0,3,1,1,5,0,0.0,7.4,8.0,6.6,5.4,7.1,0.3333333333333333,0.3333333333333333,1,0.5,1.0,1,1,0,6.500000000000001,4,6.9,B.Tech,1,0,train
23,7.03,6.6,6.2,4.4,5.3,7.4,5.8,5,0,0,1,484.0,3,1,1,2,3,5.0,0.0,9.8,5.8,4.4,7.4,0.3333333333333333,0.3333333333333333,1,0.0,0.0,0,1,0,5.95,3,5.4799999999999995,M.Tech,0,5,train
20,9.87,7.0,5.4,5.8,5.4,0.7,3.3,2,2,1,4,26.0,5,0,2,2,2,2.0,3.6,5.5,4.5,5.7,7.1,0.0,0.4,0,0.5,1.0,1,1,0,4.6000000000000005,6,5.279999999999999,B.Tech,0,5,train
20,6.61,8.1,3.0,6.2,8.6,5.1,4.6,2,0,0,4,418.0,3,0,1,2,3,3.0,4.5,4.4,4.4,4.7,5.5,0.0,0.3333333333333333,0,0.0,0.0,0,1,0,5.933333333333334,3,4.7,B.Tech,0,5,train
22,6.66,3.4,8.9,5.6,6.5,8.3,10.0,7,1,1,4,152.0,3,0,1,4,2,2.0,2.7,7.1,3.1,7.9,4.4,0.0,0.3333333333333333,0,1.0,0.14285714285714285,1,1,0,7.116666666666667,5,5.040000000000001,B.Tech,1,0,train
24,7.26,7.5,5.1,6.4,5.2,9.0,7.7,2,0,0,3,437.0,1,0,1,1,2,1.0,1.0,6.2,5.6,7.5,4.9,0.0,1.0,0,0.0,0.0,0,1,0,6.816666666666667,2,5.040000000000001,B.Tech,1,4,train
24,7.76,3.5,9.8,3.5,8.4,4.7,7.4,3,1,0,1,433.0,5,1,3,5,0,3.0,7.7,5.0,5.7,4.7,5.9,0.2,0.6,1,0.0,0.3333333333333333,0,1,0,6.216666666666668,1,5.8,B.Tech,1,2,train
25,6.01,9.7,7.3,6.0,7.8,4.0,6.0,1,0,0,2,103.0,6,1,1,4,1,2.0,4.0,8.3,7.8,4.8,1.5,0.16666666666666666,0.16666666666666666,1,0.0,0.0,0,1,0,6.8,1,5.28,B.Tech,0,5,train
25,8.01,4.9,6.1,6.3,1.8,6.6,2.3,4,0,0,1,264.0,5,0,3,5,3,5.0,4.5,3.8,7.4,7.2,8.4,0.0,0.6,0,0.0,0.0,0,1,0,4.666666666666667,3,6.260000000000001,B.Tech,0,5,train
25,7.35,5.7,2.3,1.8,5.0,4.9,9.4,1,1,1,3,113.0,4,2,4,9,1,2.0,8.5,7.2,7.0,7.6,5.7,0.5,1.0,1,1.0,1.0,1,1,0,4.8500000000000005,4,7.2,BCA,1,4,train
20,6.3,7.2,6.4,4.3,6.3,2.4,1.4,3,2,1,2,296.0,1,0,0,6,3,3.0,4.6,7.4,2.4,6.0,6.4,0.0,0.0,0,0.5,0.6666666666666666,1,1,0,4.666666666666667,7,5.359999999999999,MCA,0,5,train
24,7.75,7.9,3.7,4.4,6.8,4.7,2.1,4,0,0,1,422.0,4,0,1,5,2,1.0,6.7,9.4,4.7,8.6,8.0,0.0,0.25,0,0.0,0.0,0,1,0,4.933333333333334,2,7.4799999999999995,B.Tech,1,1,train
23,6.88,5.1,4.4,4.8,2.9,5.1,4.5,3,1,1,2,51.0,3,1,1,4,2,1.0,5.4,8.5,7.9,5.4,4.0,0.3333333333333333,0.3333333333333333,1,1.0,0.3333333333333333,1,1,0,4.466666666666666,5,6.24,M.Tech,0,5,train
24,7.91,7.0,4.4,1.2,4.7,5.0,8.3,2,2,1,1,236.0,1,0,1,4,0,1.0,6.2,6.8,2.1,8.1,4.9,0.0,1.0,0,0.5,1.0,1,1,0,5.1000000000000005,4,5.62,B.Sc,0,5,train
21,8.5,6.9,6.6,3.0,7.5,4.0,3.6,5,1,1,0,,0,0,0,4,0,5.0,4.6,7.0,3.7,6.8,5.3,0.0,0.0,0,1.0,0.2,1,0,1,5.266666666666667,3,5.48,B.Sc,1,4,train
23,6.44,4.2,3.1,4.5,5.8,4.8,4.5,2,0,0,1,55.0,4,1,1,3,2,3.0,7.1,4.7,4.6,5.9,7.1,0.25,0.25,1,0.0,0.0,0,1,0,4.483333333333333,2,5.88,B.Sc,0,5,train
23,7.32,4.0,4.4,6.5,5.3,4.8,8.8,4,1,1,0,,1,0,0,0,4,7.0,3.7,4.0,4.6,4.8,4.1,0.0,0.0,0,1.0,0.25,1,0,1,5.633333333333333,7,4.24,B.Tech,1,2,train
20,7.94,8.5,5.7,8.4,4.9,4.8,7.9,3,3,0,1,377.0,3,0,0,5,2,4.0,5.9,5.4,1.5,6.5,3.1,0.0,0.0,0,0.0,1.0,0,1,0,6.699999999999999,5,4.48,B.Tech,1,1,train
23,7.23,10.0,3.8,3.8,8.2,3.6,8.1,0,0,0,1,56.0,5,1,2,7,2,4.0,6.0,,3.6,5.7,3.9,0.2,0.4,1,0.0,0.0,0,1,0,6.25,2,4.8,B.Tech,0,5,train
24,7.57,6.2,5.4,8.3,6.3,5.7,5.2,2,1,1,4,93.0,3,0,0,2,2,4.0,5.3,6.5,4.9,4.9,3.0,0.0,0.0,0,1.0,0.5,1,1,0,6.183333333333334,5,4.92,BCA,1,1,train
20,8.0,3.6,3.7,5.8,8.6,5.1,6.8,6,2,1,1,46.0,1,0,0,3,1,2.0,6.6,9.6,4.6,7.3,1.7,0.0,0.0,0,0.5,0.3333333333333333,1,1,0,5.6000000000000005,5,5.959999999999999,B.Tech,1,2,train
22,7.15,10.0,5.6,3.9,7.2,4.5,7.3,4,1,1,0,,6,0,1,9,0,2.0,1.7,8.2,5.4,7.8,7.1,0.0,0.16666666666666666,0,1.0,0.25,1,0,1,6.416666666666667,3,6.039999999999999,BCA,1,4,train
23,8.53,2.1,6.1,4.4,9.3,6.7,5.4,1,1,0,0,,5,0,1,3,1,3.0,4.5,6.0,8.4,7.5,7.7,0.0,0.2,0,0.0,1.0,0,0,1,5.666666666666667,2,6.82,MCA,1,3,train
20,7.21,4.3,6.4,6.4,5.3,3.2,1.4,2,2,1,1,469.0,2,1,1,4,1,3.0,5.3,4.7,5.4,9.5,9.2,0.5,0.5,1,0.5,1.0,1,1,0,4.5,5,6.8199999999999985,B.Sc,1,0,train
25,7.45,6.2,8.3,5.3,8.7,2.9,4.0,1,1,0,2,119.0,1,1,1,1,2,3.0,6.0,6.0,6.9,8.3,4.2,1.0,1.0,1,0.0,1.0,0,1,0,5.8999999999999995,3,6.279999999999999,MCA,1,0,train
25,8.72,8.0,5.6,5.4,6.8,3.2,2.0,3,1,1,2,248.0,1,1,1,5,2,1.0,6.2,4.3,7.7,9.2,4.5,1.0,1.0,1,1.0,0.3333333333333333,1,1,0,5.166666666666667,5,6.38,B.Tech,1,1,train
24,8.16,7.2,2.3,5.4,2.3,8.3,7.1,2,2,0,3,481.0,7,1,2,4,1,0.0,3.6,6.3,8.1,5.8,4.8,0.14285714285714285,0.2857142857142857,1,0.0,1.0,0,1,0,5.433333333333334,3,5.720000000000001,B.Tech,0,5,train
20,7.72,5.5,8.8,6.2,5.7,3.3,5.0,1,1,1,1,183.0,6,1,3,4,1,3.0,5.2,7.2,5.1,7.8,5.0,0.16666666666666666,0.5,1,1.0,1.0,1,1,0,5.75,4,6.0600000000000005,B.Tech,0,5,train
25,7.27,7.5,4.4,3.4,8.9,2.6,8.5,3,1,0,1,302.0,3,0,1,5,1,1.0,7.2,8.0,1.5,6.7,4.0,0.0,0.3333333333333333,0,0.0,0.3333333333333333,0,1,0,5.883333333333334,2,5.4799999999999995,B.Tech,0,5,train
24,8.06,4.4,6.3,6.9,7.0,3.8,7.5,2,1,0,2,232.0,3,0,0,2,0,1.0,5.1,7.5,7.6,6.6,5.3,0.0,0.0,0,0.0,0.5,0,1,0,5.983333333333334,1,6.419999999999999,B.Tech,0,5,train
22,8.14,7.8,4.4,5.1,6.6,4.1,1.1,0,0,0,0,,3,1,2,8,1,7.0,8.2,7.9,7.3,8.0,8.8,0.3333333333333333,0.6666666666666666,1,0.0,0.0,0,0,1,4.8500000000000005,1,8.040000000000001,M.Tech,0,5,train
24,5.77,5.7,5.3,7.8,3.1,6.4,10.0,4,1,0,1,329.0,5,1,2,2,3,2.0,4.0,,6.3,9.4,7.5,0.2,0.4,1,0.0,0.25,0,1,0,6.383333333333334,4,6.800000000000001,B.Sc,1,4,train
24,6.87,9.1,7.7,6.7,5.9,5.9,5.2,2,0,0,3,387.0,2,0,0,0,2,4.0,7.9,6.6,5.9,4.3,8.8,0.0,0.0,0,0.0,0.0,0,1,0,6.75,2,6.7,B.Tech,1,4,train
20,8.09,8.6,6.4,6.6,9.7,2.1,7.0,3,3,1,2,59.0,3,0,2,3,1,2.0,4.9,,6.7,6.1,6.4,0.0,0.6666666666666666,0,0.3333333333333333,1.0,1,1,0,6.733333333333333,6,6.025,BCA,1,2,train
22,9.51,6.5,6.4,6.4,5.1,8.9,5.2,2,1,0,3,182.0,1,0,0,3,1,3.0,0.0,5.0,3.0,9.2,7.3,0.0,0.0,0,0.0,0.5,0,1,0,6.416666666666667,2,4.9,B.Tech,0,5,train
21,7.1,5.7,6.5,5.9,4.7,3.0,8.5,2,1,1,2,255.0,1,0,1,7,2,5.0,3.2,7.4,1.1,5.4,4.1,0.0,1.0,0,1.0,0.5,1,1,0,5.716666666666666,5,4.24,MCA,0,5,train
25,7.79,4.6,3.6,1.9,5.4,5.5,4.1,6,1,1,2,246.0,1,0,0,3,6,2.0,7.3,3.6,4.7,4.0,5.2,0.0,0.0,0,1.0,0.16666666666666666,1,1,0,4.183333333333334,9,4.96,BCA,0,5,train
25,6.69,9.3,5.5,6.6,5.8,1.9,5.5,2,0,0,1,310.0,1,0,0,2,3,2.0,3.2,5.4,4.4,6.2,6.8,0.0,0.0,0,0.0,0.0,0,1,0,5.766666666666666,3,5.200000000000001,M.Tech,0,5,train
24,7.69,6.1,3.7,7.0,6.2,6.3,5.2,1,1,0,1,128.0,2,0,1,7,4,4.0,5.6,4.6,10.0,9.9,6.4,0.0,0.5,0,0.0,1.0,0,1,0,5.75,5,7.3,MCA,1,3,train
22,7.77,4.4,3.9,6.7,5.6,8.1,5.4,3,3,0,0,,1,0,0,2,2,7.0,4.4,6.5,7.0,7.0,4.3,0.0,0.0,0,0.0,1.0,0,0,1,5.683333333333334,5,5.84,B.Tech,1,3,train
25,7.99,7.8,4.0,5.8,10.0,6.1,5.2,0,0,0,1,395.0,4,2,3,7,0,2.0,6.9,,5.3,8.6,4.5,0.5,0.75,1,0.0,0.0,0,1,0,6.483333333333334,0,6.324999999999999,B.Tech,0,5,train
22,7.47,7.1,1.3,5.5,5.0,8.1,0.6,2,0,0,2,231.0,3,1,1,6,2,2.0,5.8,5.6,3.8,5.1,6.1,0.3333333333333333,0.3333333333333333,1,0.0,0.0,0,1,0,4.6000000000000005,2,5.279999999999999,MCA,0,5,train
24,7.12,6.9,4.3,7.9,4.7,4.9,5.2,5,1,0,1,246.0,0,0,0,6,3,1.0,1.3,8.0,7.3,5.2,5.7,0.0,0.0,0,0.0,0.2,0,1,0,5.650000000000001,4,5.5,B.Tech,0,5,train
25,8.32,6.2,8.3,6.3,7.2,3.4,2.8,1,1,0,0,,3,0,0,2,6,2.0,5.4,8.2,3.0,3.4,5.8,0.0,0.0,0,0.0,1.0,0,0,1,5.699999999999999,7,5.16,B.Tech,1,0,train
20,6.57,4.0,6.8,8.5,5.4,3.8,5.6,1,0,0,4,113.0,4,1,3,3,0,2.0,3.7,5.9,6.7,5.5,4.3,0.25,0.75,1,0.0,0.0,0,1,0,5.683333333333334,0,5.220000000000001,M.Tech,0,5,train
22,7.26,9.8,5.9,7.1,4.8,8.1,3.8,2,1,0,1,169.0,4,1,1,8,2,3.0,4.7,6.8,4.6,1.0,2.0,0.25,0.25,1,0.0,0.5,0,1,0,6.583333333333333,3,3.8200000000000003,B.Tech,0,5,train
22,7.17,8.1,8.8,10.0,8.8,6.0,6.7,4,1,0,2,241.0,3,0,1,3,2,3.0,4.7,3.2,2.8,3.6,1.3,0.0,0.3333333333333333,0,0.0,0.25,0,1,0,8.066666666666668,3,3.12,B.Sc,1,1,train
20,5.84,9.1,9.5,6.4,5.6,3.7,3.3,1,1,1,0,,4,0,0,5,2,2.0,6.8,4.9,4.5,6.3,4.4,0.0,0.0,0,1.0,1.0,1,0,1,6.266666666666667,5,5.38,MCA,0,5,train
22,5.54,7.0,4.8,3.1,8.8,4.9,5.8,3,2,0,0,,3,2,3,1,2,6.0,6.5,4.2,7.7,6.7,4.5,0.6666666666666666,1.0,1,0.0,0.6666666666666666,0,0,1,5.733333333333333,4,5.92,B.Tech,1,2,train
21,8.83,7.3,7.8,4.9,3.0,0.2,4.0,4,0,0,5,262.0,1,0,0,1,3,3.0,7.2,7.9,3.4,7.4,8.8,0.0,0.0,0,0.0,0.0,0,1,0,4.533333333333333,3,6.94,MCA,0,5,train
22,8.01,9.5,3.8,5.4,3.9,7.4,4.2,2,0,0,2,419.0,5,0,1,5,3,2.0,9.1,7.2,0.3,6.4,7.2,0.0,0.2,0,0.0,0.0,0,1,0,5.7,3,6.04,B.Sc,1,1,train
24,6.13,7.8,3.2,6.2,5.1,4.7,6.6,2,0,0,2,2.0,3,1,1,4,0,3.0,6.1,6.4,6.2,3.8,3.7,0.3333333333333333,0.3333333333333333,1,0.0,0.0,0,1,0,5.599999999999999,0,5.24,M.Tech,0,5,train
